"from","to","year","ibd"
"Bur_2010_18","Bur_2010_20",2010,0.807393107438853
"Bur_2010_19","Bur_2010_20",2010,0.441127951480687
"Cam_2013_1","Cam_2013_2",2013,0.853329068618555
"Cam_2013_1","Cam_2013_3",2013,0.695322906076734
"Cam_2013_1","Cam_2013_4",2013,0.657578965952814
"Cam_2013_1","Cam_2013_5",2013,0.788605314424146
"Cam_2013_1","Cam_2013_6",2013,0.758827029326985
"Cam_2013_1","Cam_2013_7",2013,0.323565530582572
"Cam_2013_1","Cam_2013_8",2013,0.597816081644567
"Cam_2013_1","Cam_2013_9",2013,0.799022993673087
"Cam_2013_1","Cam_2013_10",2013,0.962432608935159
"Cam_2013_1","Cam_2013_11",2013,0.30131042562566
"Cam_2013_1","Cam_2013_12",2013,0.662628689226569
"Cam_2013_1","Cam_2013_13",2013,0.54562158715892
"Cam_2013_1","Cam_2013_14",2013,0.788574708204528
"Cam_2013_1","Cam_2013_15",2013,0.222792848969262
"Cam_2013_1","Cam_2013_16",2013,0.70100055924564
"Cam_2013_1","Cam_2013_17",2013,0.69737384590224
"Cam_2013_1","Cam_2013_18",2013,0.737906371718938
"Cam_2013_1","Cam_2013_19",2013,0.681272235457192
"Cam_2013_1","Cam_2013_20",2013,0.750737252654488
"Cam_2013_1","Tha_2013_1",2013,0.990634562707191
"Cam_2013_1","Tha_2013_2",2013,0.822024396452814
"Cam_2013_1","Tha_2013_3",2013,0.596719809505681
"Cam_2013_1","Tha_2013_4",2013,0.581315429769396
"Cam_2013_1","Tha_2013_5",2013,0.920932914855772
"Cam_2013_1","Tha_2013_6",2013,0.640784323433305
"Cam_2013_1","Tha_2013_7",2013,0.897610420834474
"Cam_2013_1","Tha_2013_8",2013,0.505359033453164
"Cam_2013_1","Tha_2013_9",2013,0.966590180535334
"Cam_2013_1","Tha_2013_10",2013,0.854986832266909
"Cam_2013_1","Tha_2013_11",2013,0.593911580545809
"Cam_2013_1","Tha_2013_12",2013,0.591539166544822
"Cam_2013_1","Tha_2013_13",2013,0.945616348896266
"Cam_2013_1","Tha_2013_14",2013,0.779386764857133
"Cam_2013_1","Tha_2013_15",2013,0.95507438123351
"Cam_2013_1","Tha_2013_16",2013,0.91984510525469
"Cam_2013_1","Tha_2013_17",2013,0.724376860858272
"Cam_2013_1","Tha_2013_18",2013,0.880156192514677
"Cam_2013_1","Tha_2013_19",2013,0.724148233328976
"Cam_2013_1","Tha_2013_20",2013,0.732373612108401
"Cam_2013_1","PNG_2013_1",2013,0.622627188363604
"Cam_2013_1","PNG_2013_2",2013,0.488182939733183
"Cam_2013_1","PNG_2013_3",2013,0.330460192124528
"Cam_2013_1","PNG_2013_4",2013,0.553038434746432
"Cam_2013_1","PNG_2013_5",2013,0.600381003368768
"Cam_2013_1","PNG_2013_6",2013,0.588744635194872
"Cam_2013_1","PNG_2013_7",2013,0.450202046300783
"Cam_2013_1","PNG_2013_8",2013,0.4938155945863
"Cam_2013_1","PNG_2013_9",2013,0.695125644820857
"Cam_2013_1","PNG_2013_10",2013,0.474262328844105
"Cam_2013_1","PNG_2013_11",2013,0.618415310893911
"Cam_2013_1","PNG_2013_12",2013,0.567272553877987
"Cam_2013_1","PNG_2013_13",2013,0.339539042351391
"Cam_2013_1","PNG_2013_14",2013,0.647581553831969
"Cam_2013_1","PNG_2013_15",2013,0.194311036608075
"Cam_2013_1","PNG_2013_16",2013,0.441339254512595
"Cam_2013_1","PNG_2013_17",2013,0.175910993085628
"Cam_2013_1","PNG_2013_18",2013,0.455349917662331
"Cam_2013_1","PNG_2013_19",2013,0.481926054881933
"Cam_2013_1","PNG_2013_20",2013,0.34935185225029
"Cam_2013_1","Gha_2013_6",2013,0.114379659996482
"Cam_2013_1","Gha_2013_7",2013,0.153524917425521
"Cam_2013_1","Gha_2013_9",2013,0.241038995567578
"Cam_2013_1","Gha_2013_11",2013,0.202179353232258
"Cam_2013_1","Gha_2013_15",2013,0.34783837130905
"Cam_2013_1","Gha_2013_16",2013,0.201971670002553
"Cam_2013_1","Gha_2013_19",2013,0.124654043803809
"Cam_2013_1","Gha_2013_20",2013,0.287498420534711
"Cam_2013_1","Bur_2013_3",2013,0.14474853627313
"Cam_2013_1","Bur_2013_7",2013,0.22959453645966
"Cam_2013_1","Bur_2013_11",2013,0.357605600851301
"Cam_2013_1","Bur_2013_12",2013,0.148380261266736
"Cam_2013_1","Bur_2013_14",2013,0.251911451733412
"Cam_2013_1","Bur_2013_20",2013,0.325641306538759
"Cam_2013_2","Cam_2013_3",2013,0.884431124205035
"Cam_2013_2","Cam_2013_4",2013,0.744909241179476
"Cam_2013_2","Cam_2013_5",2013,0.766454582451834
"Cam_2013_2","Cam_2013_6",2013,0.900832717336638
"Cam_2013_2","Cam_2013_7",2013,0.684360413812331
"Cam_2013_2","Cam_2013_8",2013,0.51096281142127
"Cam_2013_2","Cam_2013_9",2013,0.927650934979523
"Cam_2013_2","Cam_2013_10",2013,0.584176714646777
"Cam_2013_2","Cam_2013_11",2013,0.608974139435507
"Cam_2013_2","Cam_2013_12",2013,0.871464566563518
"Cam_2013_2","Cam_2013_13",2013,0.443595761347539
"Cam_2013_2","Cam_2013_14",2013,0.923810701939333
"Cam_2013_2","Cam_2013_15",2013,0.880686643505411
"Cam_2013_2","Cam_2013_16",2013,0.68853074597521
"Cam_2013_2","Cam_2013_17",2013,0.838365162336424
"Cam_2013_2","Cam_2013_18",2013,0.69529260765128
"Cam_2013_2","Cam_2013_19",2013,0.881070101611942
"Cam_2013_2","Cam_2013_20",2013,0.783489705818047
"Cam_2013_2","Tha_2013_1",2013,0.50696669634821
"Cam_2013_2","Tha_2013_2",2013,0.331449167463737
"Cam_2013_2","Tha_2013_3",2013,0.85836634482776
"Cam_2013_2","Tha_2013_4",2013,0.782250890499156
"Cam_2013_2","Tha_2013_5",2013,0.752350300733943
"Cam_2013_2","Tha_2013_6",2013,0.665196643914039
"Cam_2013_2","Tha_2013_7",2013,0.680654582000562
"Cam_2013_2","Tha_2013_8",2013,0.590154334165968
"Cam_2013_2","Tha_2013_9",2013,0.744740972919307
"Cam_2013_2","Tha_2013_10",2013,0.728458233155651
"Cam_2013_2","Tha_2013_11",2013,0.815539087299297
"Cam_2013_2","Tha_2013_12",2013,0.918929471016377
"Cam_2013_2","Tha_2013_13",2013,0.871199068365313
"Cam_2013_2","Tha_2013_14",2013,0.953593687515535
"Cam_2013_2","Tha_2013_15",2013,0.877742522537098
"Cam_2013_2","Tha_2013_16",2013,0.655403399335968
"Cam_2013_2","Tha_2013_17",2013,0.470956812953805
"Cam_2013_2","Tha_2013_18",2013,0.659088770333821
"Cam_2013_2","Tha_2013_19",2013,0.886031387492642
"Cam_2013_2","Tha_2013_20",2013,0.867188525301568
"Cam_2013_2","PNG_2013_1",2013,0.530541450657852
"Cam_2013_2","PNG_2013_2",2013,0.454379414752078
"Cam_2013_2","PNG_2013_3",2013,0.71335873955702
"Cam_2013_2","PNG_2013_4",2013,0.305627717375291
"Cam_2013_2","PNG_2013_5",2013,0.463400600735336
"Cam_2013_2","PNG_2013_6",2013,0.262846899910297
"Cam_2013_2","PNG_2013_7",2013,0.192301192408591
"Cam_2013_2","PNG_2013_8",2013,0.521314809064774
"Cam_2013_2","PNG_2013_9",2013,0.439649240878719
"Cam_2013_2","PNG_2013_10",2013,0.360914437094479
"Cam_2013_2","PNG_2013_11",2013,0.646544645660369
"Cam_2013_2","PNG_2013_12",2013,0.568780089793757
"Cam_2013_2","PNG_2013_13",2013,0.488244435003402
"Cam_2013_2","PNG_2013_14",2013,0.375416329726328
"Cam_2013_2","PNG_2013_16",2013,0.73233442776884
"Cam_2013_2","PNG_2013_17",2013,0.259265728813978
"Cam_2013_2","PNG_2013_18",2013,0.364638374009688
"Cam_2013_2","PNG_2013_19",2013,0.482903929864413
"Cam_2013_2","PNG_2013_20",2013,0.514632834342094
"Cam_2013_2","Gha_2013_4",2013,0.196952003093561
"Cam_2013_2","Gha_2013_5",2013,0.260298440369677
"Cam_2013_2","Gha_2013_6",2013,0.122002019660682
"Cam_2013_2","Gha_2013_7",2013,0.103790553443158
"Cam_2013_2","Gha_2013_12",2013,0.171467054480341
"Cam_2013_2","Gha_2013_14",2013,0.171026116431394
"Cam_2013_2","Gha_2013_15",2013,0.152714687591427
"Cam_2013_2","Gha_2013_17",2013,0.1057124466931
"Cam_2013_2","Gha_2013_19",2013,0.142330265102407
"Cam_2013_2","Bur_2013_7",2013,0.156649820671021
"Cam_2013_2","Bur_2013_9",2013,0.207007215792922
"Cam_2013_2","Bur_2013_14",2013,0.219940797772203
"Cam_2013_2","Bur_2013_19",2013,0.109799353812805
"Cam_2013_2","Bur_2013_20",2013,0.148458529641324
"Cam_2013_3","Cam_2013_4",2013,0.789472415775487
"Cam_2013_3","Cam_2013_5",2013,0.588596332624266
"Cam_2013_3","Cam_2013_6",2013,0.893684955740877
"Cam_2013_3","Cam_2013_7",2013,0.868711259821375
"Cam_2013_3","Cam_2013_8",2013,0.737249211903293
"Cam_2013_3","Cam_2013_9",2013,0.680489682972823
"Cam_2013_3","Cam_2013_10",2013,0.683234338667911
"Cam_2013_3","Cam_2013_11",2013,0.813284838047439
"Cam_2013_3","Cam_2013_12",2013,0.951473269610379
"Cam_2013_3","Cam_2013_13",2013,0.481352412245734
"Cam_2013_3","Cam_2013_14",2013,0.617055872790542
"Cam_2013_3","Cam_2013_15",2013,0.677135853239418
"Cam_2013_3","Cam_2013_16",2013,0.927257556547558
"Cam_2013_3","Cam_2013_17",2013,0.880520088252843
"Cam_2013_3","Cam_2013_18",2013,0.659512443934418
"Cam_2013_3","Cam_2013_19",2013,0.82619538311842
"Cam_2013_3","Cam_2013_20",2013,0.797006358921268
"Cam_2013_3","Tha_2013_1",2013,0.702263606861017
"Cam_2013_3","Tha_2013_2",2013,0.30765601165615
"Cam_2013_3","Tha_2013_3",2013,0.782158539329522
"Cam_2013_3","Tha_2013_4",2013,0.806411211169837
"Cam_2013_3","Tha_2013_5",2013,0.597427927369681
"Cam_2013_3","Tha_2013_6",2013,0.789613390207823
"Cam_2013_3","Tha_2013_7",2013,0.897617337791656
"Cam_2013_3","Tha_2013_8",2013,0.95991058118221
"Cam_2013_3","Tha_2013_9",2013,0.921942686632591
"Cam_2013_3","Tha_2013_10",2013,0.555818853750503
"Cam_2013_3","Tha_2013_11",2013,0.609040403961739
"Cam_2013_3","Tha_2013_12",2013,0.66614009342873
"Cam_2013_3","Tha_2013_13",2013,0.792245826600419
"Cam_2013_3","Tha_2013_14",2013,0.894229984857325
"Cam_2013_3","Tha_2013_15",2013,0.762880926122484
"Cam_2013_3","Tha_2013_16",2013,0.628840071510683
"Cam_2013_3","Tha_2013_17",2013,0.937147880826137
"Cam_2013_3","Tha_2013_18",2013,0.357889271269486
"Cam_2013_3","Tha_2013_19",2013,0.875800435712992
"Cam_2013_3","Tha_2013_20",2013,0.734759815449428
"Cam_2013_3","PNG_2013_1",2013,0.796293891613185
"Cam_2013_3","PNG_2013_2",2013,0.39637313562693
"Cam_2013_3","PNG_2013_3",2013,0.726695221684228
"Cam_2013_3","PNG_2013_4",2013,0.340791051174348
"Cam_2013_3","PNG_2013_5",2013,0.357495553389156
"Cam_2013_3","PNG_2013_6",2013,0.206126614189287
"Cam_2013_3","PNG_2013_7",2013,0.246211838280579
"Cam_2013_3","PNG_2013_8",2013,0.783894870692983
"Cam_2013_3","PNG_2013_9",2013,0.198325919346017
"Cam_2013_3","PNG_2013_10",2013,0.17856180471803
"Cam_2013_3","PNG_2013_11",2013,0.336902929838295
"Cam_2013_3","PNG_2013_12",2013,0.289256499095241
"Cam_2013_3","PNG_2013_13",2013,0.480674248838049
"Cam_2013_3","PNG_2013_14",2013,0.434797040946803
"Cam_2013_3","PNG_2013_15",2013,0.522033956920351
"Cam_2013_3","PNG_2013_16",2013,0.593632619363926
"Cam_2013_3","PNG_2013_17",2013,0.46927729048597
"Cam_2013_3","PNG_2013_18",2013,0.18917318816042
"Cam_2013_3","PNG_2013_19",2013,0.408002658290241
"Cam_2013_3","PNG_2013_20",2013,0.627971955442993
"Cam_2013_3","Gha_2013_5",2013,0.12805239274043
"Cam_2013_3","Gha_2013_6",2013,0.172758017946511
"Cam_2013_3","Gha_2013_7",2013,0.276274884262973
"Cam_2013_3","Gha_2013_8",2013,0.159217438355574
"Cam_2013_3","Gha_2013_14",2013,0.16029708031762
"Cam_2013_3","Gha_2013_15",2013,0.248859584897814
"Cam_2013_3","Gha_2013_17",2013,0.124974574309778
"Cam_2013_3","Gha_2013_18",2013,0.179512132409297
"Cam_2013_3","Gha_2013_19",2013,0.120464254551178
"Cam_2013_3","Bur_2013_2",2013,0.148059970816865
"Cam_2013_3","Bur_2013_6",2013,0.256014270882332
"Cam_2013_3","Bur_2013_7",2013,0.270123085803691
"Cam_2013_3","Bur_2013_8",2013,0.115273209234866
"Cam_2013_3","Bur_2013_13",2013,0.268849599872118
"Cam_2013_3","Bur_2013_14",2013,0.108864352171068
"Cam_2013_3","Bur_2013_16",2013,0.198385005935108
"Cam_2013_3","Bur_2013_20",2013,0.133597001031056
"Cam_2013_4","Cam_2013_5",2013,0.44769781546512
"Cam_2013_4","Cam_2013_6",2013,0.850730060517236
"Cam_2013_4","Cam_2013_7",2013,0.667745521485069
"Cam_2013_4","Cam_2013_8",2013,0.683574824401572
"Cam_2013_4","Cam_2013_9",2013,0.974429328549148
"Cam_2013_4","Cam_2013_10",2013,0.696063791463029
"Cam_2013_4","Cam_2013_11",2013,0.790647435600588
"Cam_2013_4","Cam_2013_12",2013,0.702195175060832
"Cam_2013_4","Cam_2013_13",2013,0.258860302272658
"Cam_2013_4","Cam_2013_14",2013,0.712498752215031
"Cam_2013_4","Cam_2013_15",2013,0.49898764085143
"Cam_2013_4","Cam_2013_16",2013,0.77852751267661
"Cam_2013_4","Cam_2013_17",2013,0.67192575857957
"Cam_2013_4","Cam_2013_18",2013,0.818603068696202
"Cam_2013_4","Cam_2013_19",2013,0.557063116163798
"Cam_2013_4","Cam_2013_20",2013,0.860070327974871
"Cam_2013_4","Tha_2013_1",2013,0.814234213943029
"Cam_2013_4","Tha_2013_2",2013,0.789634917917643
"Cam_2013_4","Tha_2013_3",2013,0.822102883790578
"Cam_2013_4","Tha_2013_4",2013,0.845034832544909
"Cam_2013_4","Tha_2013_5",2013,0.765739374662793
"Cam_2013_4","Tha_2013_6",2013,0.676378301778534
"Cam_2013_4","Tha_2013_7",2013,0.739581085578615
"Cam_2013_4","Tha_2013_8",2013,0.929603248913696
"Cam_2013_4","Tha_2013_9",2013,0.726673603594413
"Cam_2013_4","Tha_2013_10",2013,0.444378913296379
"Cam_2013_4","Tha_2013_11",2013,0.871420514988975
"Cam_2013_4","Tha_2013_12",2013,0.655336480280712
"Cam_2013_4","Tha_2013_13",2013,0.832521781972388
"Cam_2013_4","Tha_2013_14",2013,0.870216953234295
"Cam_2013_4","Tha_2013_15",2013,0.647411670963559
"Cam_2013_4","Tha_2013_16",2013,0.949249910179096
"Cam_2013_4","Tha_2013_17",2013,0.843225604011913
"Cam_2013_4","Tha_2013_18",2013,0.694462928235965
"Cam_2013_4","Tha_2013_19",2013,0.882268702908024
"Cam_2013_4","Tha_2013_20",2013,0.652478773002748
"Cam_2013_4","PNG_2013_1",2013,0.380074321441448
"Cam_2013_4","PNG_2013_2",2013,0.29220127173184
"Cam_2013_4","PNG_2013_3",2013,0.604818390462363
"Cam_2013_4","PNG_2013_4",2013,0.13197600220481
"Cam_2013_4","PNG_2013_5",2013,0.251034126840437
"Cam_2013_4","PNG_2013_6",2013,0.567741542436534
"Cam_2013_4","PNG_2013_7",2013,0.360601522005519
"Cam_2013_4","PNG_2013_8",2013,0.320929036980091
"Cam_2013_4","PNG_2013_9",2013,0.295148655493383
"Cam_2013_4","PNG_2013_10",2013,0.614462119989379
"Cam_2013_4","PNG_2013_12",2013,0.213860683512398
"Cam_2013_4","PNG_2013_13",2013,0.286837196029769
"Cam_2013_4","PNG_2013_14",2013,0.530540730174712
"Cam_2013_4","PNG_2013_15",2013,0.266212385757946
"Cam_2013_4","PNG_2013_16",2013,0.310005072016114
"Cam_2013_4","PNG_2013_18",2013,0.518879536101581
"Cam_2013_4","PNG_2013_19",2013,0.335213589883029
"Cam_2013_4","PNG_2013_20",2013,0.626668691341005
"Cam_2013_4","Gha_2013_2",2013,0.16735656173697
"Cam_2013_4","Gha_2013_9",2013,0.148538713762943
"Cam_2013_4","Gha_2013_10",2013,0.208437002714165
"Cam_2013_4","Gha_2013_11",2013,0.136222595794408
"Cam_2013_4","Gha_2013_13",2013,0.276744774341373
"Cam_2013_4","Gha_2013_14",2013,0.17733713947001
"Cam_2013_4","Gha_2013_16",2013,0.21764534259236
"Cam_2013_4","Gha_2013_17",2013,0.143581760041758
"Cam_2013_4","Gha_2013_19",2013,0.123434671908471
"Cam_2013_4","Bur_2013_1",2013,0.380857902315461
"Cam_2013_4","Bur_2013_2",2013,0.134972460406557
"Cam_2013_4","Bur_2013_3",2013,0.240168212370436
"Cam_2013_4","Bur_2013_6",2013,0.199309580345225
"Cam_2013_4","Bur_2013_7",2013,0.154538466506531
"Cam_2013_4","Bur_2013_8",2013,0.134597594919324
"Cam_2013_4","Bur_2013_9",2013,0.102472424076127
"Cam_2013_4","Bur_2013_11",2013,0.176510967392545
"Cam_2013_4","Bur_2013_13",2013,0.182797717774232
"Cam_2013_4","Bur_2013_14",2013,0.144245689512324
"Cam_2013_4","Bur_2013_15",2013,0.206104596284092
"Cam_2013_4","Bur_2013_19",2013,0.113478127621632
"Cam_2013_5","Cam_2013_6",2013,0.759590348030112
"Cam_2013_5","Cam_2013_7",2013,0.603806376953439
"Cam_2013_5","Cam_2013_8",2013,0.664269646379363
"Cam_2013_5","Cam_2013_9",2013,0.86456286211362
"Cam_2013_5","Cam_2013_10",2013,0.690513670901636
"Cam_2013_5","Cam_2013_11",2013,0.771213384990986
"Cam_2013_5","Cam_2013_12",2013,0.559902333776072
"Cam_2013_5","Cam_2013_13",2013,0.945570457902539
"Cam_2013_5","Cam_2013_14",2013,0.911755334123393
"Cam_2013_5","Cam_2013_15",2013,0.77562999008843
"Cam_2013_5","Cam_2013_16",2013,0.862504824728938
"Cam_2013_5","Cam_2013_17",2013,0.428882853687478
"Cam_2013_5","Cam_2013_18",2013,0.68479685268737
"Cam_2013_5","Cam_2013_19",2013,0.423993467998523
"Cam_2013_5","Cam_2013_20",2013,0.635389061647472
"Cam_2013_5","Tha_2013_1",2013,0.924678547914785
"Cam_2013_5","Tha_2013_2",2013,0.479429922077807
"Cam_2013_5","Tha_2013_3",2013,0.602138139933939
"Cam_2013_5","Tha_2013_4",2013,0.909522122059849
"Cam_2013_5","Tha_2013_5",2013,0.744438789675976
"Cam_2013_5","Tha_2013_6",2013,0.522568913719307
"Cam_2013_5","Tha_2013_7",2013,0.626187602247687
"Cam_2013_5","Tha_2013_8",2013,0.943114855320224
"Cam_2013_5","Tha_2013_9",2013,0.872143876322337
"Cam_2013_5","Tha_2013_10",2013,0.892958362142529
"Cam_2013_5","Tha_2013_11",2013,0.766850196446047
"Cam_2013_5","Tha_2013_12",2013,0.83871652282871
"Cam_2013_5","Tha_2013_13",2013,0.692529522654133
"Cam_2013_5","Tha_2013_14",2013,0.546994626711589
"Cam_2013_5","Tha_2013_15",2013,0.414716949829298
"Cam_2013_5","Tha_2013_16",2013,0.906550249868056
"Cam_2013_5","Tha_2013_17",2013,0.728016809018765
"Cam_2013_5","Tha_2013_18",2013,0.770189925819205
"Cam_2013_5","Tha_2013_19",2013,0.569752660832522
"Cam_2013_5","Tha_2013_20",2013,0.9576425130072
"Cam_2013_5","PNG_2013_1",2013,0.35340136945891
"Cam_2013_5","PNG_2013_2",2013,0.663825405189297
"Cam_2013_5","PNG_2013_3",2013,0.445178291813221
"Cam_2013_5","PNG_2013_4",2013,0.665816080889245
"Cam_2013_5","PNG_2013_5",2013,0.807938145094808
"Cam_2013_5","PNG_2013_6",2013,0.305063162920272
"Cam_2013_5","PNG_2013_7",2013,0.271127364034037
"Cam_2013_5","PNG_2013_8",2013,0.567747246643304
"Cam_2013_5","PNG_2013_9",2013,0.596096529219032
"Cam_2013_5","PNG_2013_10",2013,0.222902758122944
"Cam_2013_5","PNG_2013_11",2013,0.269105521977157
"Cam_2013_5","PNG_2013_12",2013,0.250931385797953
"Cam_2013_5","PNG_2013_13",2013,0.735900411377342
"Cam_2013_5","PNG_2013_14",2013,0.529582301270486
"Cam_2013_5","PNG_2013_15",2013,0.804507959679043
"Cam_2013_5","PNG_2013_16",2013,0.627448318145548
"Cam_2013_5","PNG_2013_17",2013,0.850642159647547
"Cam_2013_5","PNG_2013_18",2013,0.152587760354668
"Cam_2013_5","PNG_2013_19",2013,0.737051675852171
"Cam_2013_5","PNG_2013_20",2013,0.418211902487643
"Cam_2013_5","Gha_2013_1",2013,0.315391469653338
"Cam_2013_5","Gha_2013_2",2013,0.200659343557197
"Cam_2013_5","Gha_2013_3",2013,0.182467824695282
"Cam_2013_5","Gha_2013_7",2013,0.193397116333103
"Cam_2013_5","Gha_2013_8",2013,0.118712245444169
"Cam_2013_5","Gha_2013_11",2013,0.127588633187494
"Cam_2013_5","Gha_2013_12",2013,0.130512464349307
"Cam_2013_5","Gha_2013_13",2013,0.379567341913658
"Cam_2013_5","Gha_2013_14",2013,0.145600527756881
"Cam_2013_5","Gha_2013_17",2013,0.140774748235258
"Cam_2013_5","Gha_2013_18",2013,0.150399302026566
"Cam_2013_5","Gha_2013_19",2013,0.122661255128179
"Cam_2013_5","Bur_2013_1",2013,0.240367379105056
"Cam_2013_5","Bur_2013_6",2013,0.100800820190358
"Cam_2013_5","Bur_2013_8",2013,0.110381711930191
"Cam_2013_5","Bur_2013_9",2013,0.204282825112306
"Cam_2013_5","Bur_2013_18",2013,0.121693276513155
"Cam_2013_5","Bur_2013_19",2013,0.23476946402266
"Cam_2013_6","Cam_2013_7",2013,0.487731361781096
"Cam_2013_6","Cam_2013_8",2013,0.788976729397348
"Cam_2013_6","Cam_2013_9",2013,0.858541548731946
"Cam_2013_6","Cam_2013_10",2013,0.971026545531822
"Cam_2013_6","Cam_2013_11",2013,0.82479535614691
"Cam_2013_6","Cam_2013_12",2013,0.887491062119959
"Cam_2013_6","Cam_2013_13",2013,0.801671384928701
"Cam_2013_6","Cam_2013_14",2013,0.708355937618737
"Cam_2013_6","Cam_2013_15",2013,0.587897022782681
"Cam_2013_6","Cam_2013_16",2013,0.801866312082528
"Cam_2013_6","Cam_2013_17",2013,0.697270037545745
"Cam_2013_6","Cam_2013_18",2013,0.502510937248537
"Cam_2013_6","Cam_2013_19",2013,0.821934787199811
"Cam_2013_6","Cam_2013_20",2013,0.728031010537681
"Cam_2013_6","Tha_2013_1",2013,0.756498748822217
"Cam_2013_6","Tha_2013_2",2013,0.54926535143469
"Cam_2013_6","Tha_2013_3",2013,0.633197620042746
"Cam_2013_6","Tha_2013_4",2013,0.314648562828239
"Cam_2013_6","Tha_2013_5",2013,0.757166049923718
"Cam_2013_6","Tha_2013_6",2013,0.455466630968638
"Cam_2013_6","Tha_2013_7",2013,0.657878781373368
"Cam_2013_6","Tha_2013_8",2013,0.562476544065356
"Cam_2013_6","Tha_2013_9",2013,0.60245244838623
"Cam_2013_6","Tha_2013_10",2013,0.725262127797165
"Cam_2013_6","Tha_2013_11",2013,0.577126943495567
"Cam_2013_6","Tha_2013_12",2013,0.634767229455142
"Cam_2013_6","Tha_2013_13",2013,0.647642098587991
"Cam_2013_6","Tha_2013_14",2013,0.981912363995494
"Cam_2013_6","Tha_2013_15",2013,0.510835535376688
"Cam_2013_6","Tha_2013_16",2013,0.48967442378556
"Cam_2013_6","Tha_2013_17",2013,0.619557982147832
"Cam_2013_6","Tha_2013_18",2013,0.65510247285251
"Cam_2013_6","Tha_2013_19",2013,0.618539148237042
"Cam_2013_6","Tha_2013_20",2013,0.444819734339504
"Cam_2013_6","PNG_2013_1",2013,0.322106812770361
"Cam_2013_6","PNG_2013_2",2013,0.352904717776666
"Cam_2013_6","PNG_2013_3",2013,0.694637636704219
"Cam_2013_6","PNG_2013_4",2013,0.251832145483821
"Cam_2013_6","PNG_2013_5",2013,0.812042302030489
"Cam_2013_6","PNG_2013_6",2013,0.553668096570506
"Cam_2013_6","PNG_2013_7",2013,0.254327050346694
"Cam_2013_6","PNG_2013_8",2013,0.380590724967217
"Cam_2013_6","PNG_2013_10",2013,0.513749193159867
"Cam_2013_6","PNG_2013_11",2013,0.505296695361334
"Cam_2013_6","PNG_2013_12",2013,0.653094399597788
"Cam_2013_6","PNG_2013_13",2013,0.522932471390793
"Cam_2013_6","PNG_2013_14",2013,0.611336011675831
"Cam_2013_6","PNG_2013_15",2013,0.367649993203989
"Cam_2013_6","PNG_2013_16",2013,0.202877633662754
"Cam_2013_6","PNG_2013_17",2013,0.45922196648326
"Cam_2013_6","PNG_2013_18",2013,0.512747463098349
"Cam_2013_6","PNG_2013_19",2013,0.395474822127456
"Cam_2013_6","PNG_2013_20",2013,0.656631466195247
"Cam_2013_6","Gha_2013_1",2013,0.117626402127483
"Cam_2013_6","Gha_2013_12",2013,0.133513813426004
"Cam_2013_6","Gha_2013_17",2013,0.145850172471373
"Cam_2013_6","Gha_2013_18",2013,0.17198759280293
"Cam_2013_6","Gha_2013_19",2013,0.118539283992236
"Cam_2013_6","Gha_2013_20",2013,0.212123358362435
"Cam_2013_6","Bur_2013_3",2013,0.124672970021348
"Cam_2013_6","Bur_2013_4",2013,0.141547931698485
"Cam_2013_6","Bur_2013_6",2013,0.436831408341645
"Cam_2013_6","Bur_2013_10",2013,0.203806474879453
"Cam_2013_6","Bur_2013_13",2013,0.148955479246095
"Cam_2013_6","Bur_2013_17",2013,0.10236934841527
"Cam_2013_6","Bur_2013_18",2013,0.290854729734944
"Cam_2013_7","Cam_2013_8",2013,0.612642995543462
"Cam_2013_7","Cam_2013_9",2013,0.479452088436179
"Cam_2013_7","Cam_2013_10",2013,0.82589712716725
"Cam_2013_7","Cam_2013_11",2013,0.857949184925334
"Cam_2013_7","Cam_2013_12",2013,0.714982366019148
"Cam_2013_7","Cam_2013_13",2013,0.639568938095546
"Cam_2013_7","Cam_2013_14",2013,0.334238922494642
"Cam_2013_7","Cam_2013_15",2013,0.954035330295031
"Cam_2013_7","Cam_2013_16",2013,0.480842949246747
"Cam_2013_7","Cam_2013_17",2013,0.780564773531247
"Cam_2013_7","Cam_2013_18",2013,0.908462030306907
"Cam_2013_7","Cam_2013_19",2013,0.67955431338904
"Cam_2013_7","Cam_2013_20",2013,0.6499352717509
"Cam_2013_7","Tha_2013_1",2013,0.982293716533076
"Cam_2013_7","Tha_2013_2",2013,0.348242215729323
"Cam_2013_7","Tha_2013_3",2013,0.252032086957871
"Cam_2013_7","Tha_2013_4",2013,0.640866567900926
"Cam_2013_7","Tha_2013_5",2013,0.815624212724674
"Cam_2013_7","Tha_2013_6",2013,0.636339300558106
"Cam_2013_7","Tha_2013_7",2013,0.491771921511142
"Cam_2013_7","Tha_2013_8",2013,0.438362773872101
"Cam_2013_7","Tha_2013_9",2013,0.733758507184146
"Cam_2013_7","Tha_2013_10",2013,0.827758982177666
"Cam_2013_7","Tha_2013_11",2013,0.790858409489313
"Cam_2013_7","Tha_2013_12",2013,0.751073663288664
"Cam_2013_7","Tha_2013_13",2013,0.625455178238602
"Cam_2013_7","Tha_2013_14",2013,0.806120023370393
"Cam_2013_7","Tha_2013_15",2013,0.850026419962143
"Cam_2013_7","Tha_2013_16",2013,0.553861069444127
"Cam_2013_7","Tha_2013_17",2013,0.755813506059808
"Cam_2013_7","Tha_2013_18",2013,0.403086200204802
"Cam_2013_7","Tha_2013_19",2013,0.935780319426695
